count,latitude,longitude,yaw,cmd,pwm,voltage,current,power,energy,distance,heading_diff,waypoint_num
0.1,34.7922569,135.7001594,93.4464476577749,4,50,11.33375,0.293,3.325,0.0033250000000000003,68020.29206124482,-94.66664396363178,0
0.2,34.7922569,135.7001594,93.4464476577749,4,50,11.33625,0.298,3.35,0.006675,68020.29206124482,-94.66664396363178,0
0.30000000000000004,34.7922556,135.7001781,93.4464476577749,4,50,11.335,0.295,3.35,0.010025000000000001,68021.94954366653,-94.66665041479327,0
0.4,34.7922556,135.7001781,93.4464476577749,4,50,11.33625,0.296,3.35,0.013375000000000001,68021.94954366653,-94.66665041479327,0
0.5,34.7922556,135.7001781,93.4464476577749,4,50,11.33375,0.271,3.075,0.016450000000000003,68021.94954366653,-94.66665041479327,0
0.6,34.7922532,135.7002153,93.45322320543156,4,50,11.335,0.299,3.325,0.019775000000000004,68025.23972763715,-94.67343908099627,0
0.7,34.7922532,135.7002153,93.45322320543156,4,50,11.335,0.283,3.2,0.022975000000000006,68025.23972763715,-94.67343908099627,0
0.7999999999999999,34.7922532,135.7002153,93.45322320543156,4,50,11.335,0.298,3.35,0.026325000000000005,68025.23972763715,-94.67343908099627,0
0.8999999999999999,34.7922532,135.7002153,93.45322320543156,4,50,11.335,0.29,3.275,0.029600000000000005,68025.23972763715,-94.67343908099627,0
0.9999999999999999,34.7922508,135.7002523,93.4505252807094,4,50,11.33375,0.299,3.4,0.033,68028.51272406413,-94.67075418317474,0
1.0999999999999999,34.7922508,135.7002523,93.4505252807094,4,50,11.33375,0.295,3.35,0.03635,68028.51272406413,-94.67075418317474,0
1.2,34.7922508,135.7002523,93.4505252807094,4,50,11.33625,0.295,3.35,0.0397,68028.51272406413,-94.67075418317474,0
1.3,34.7922496,135.7002708,93.44643399739657,4,50,11.335,0.301,3.4,0.0431,68030.1492267349,-94.66666941283609,0
1.4000000000000001,34.7922496,135.7002708,93.44643399739657,4,50,11.33375,0.289,3.275,0.046375,68030.1492267349,-94.66666941283609,0
1.5000000000000002,34.7922496,135.7002708,93.44643399739657,4,50,11.335,0.29,3.275,0.04965,68030.1492267349,-94.66666941283609,0
1.6000000000000003,34.7922472,135.7003081,93.45326418656657,4,50,11.33625,0.295,3.35,0.053,68033.44804055597,-94.67351276252545,0
1.7000000000000004,34.7922472,135.7003081,93.45326418656657,4,50,11.33375,0.291,3.325,0.056325,68033.44804055597,-94.67351276252545,0
1.8000000000000005,34.7922472,135.7003081,93.45326418656657,4,50,11.33375,0.324,3.675,0.06,68033.44804055597,-94.67351276252545,0
1.9000000000000006,34.7922447,135.7003453,93.45803165860724,4,50,11.33375,0.293,3.325,0.06332499999999999,68036.74206118997,-94.67829319487215,0
2.0000000000000004,34.7922447,135.7003453,93.45803165860724,4,50,11.33375,0.295,3.35,0.066675,68036.74206118997,-94.67829319487215,0
2.1000000000000005,34.7922447,135.7003453,93.45803165860724,4,50,11.3325,0.3,3.4,0.070075,68036.74206118997,-94.67829319487215,0
2.2000000000000006,34.7922447,135.7003453,93.45803165860724,4,50,11.335,0.289,3.275,0.07335,68036.74206118997,-94.67829319487215,0
2.3000000000000007,34.7922435,135.700364,93.46089350786947,4,50,11.33625,0.291,3.325,0.076675,68038.39577858055,-94.68116164585258,0
2.400000000000001,34.7922435,135.700364,93.46089350786947,4,50,11.33625,0.281,3.2,0.07987499999999999,68038.39577858055,-94.68116164585258,0
2.500000000000001,34.7922435,135.700364,93.46089350786947,4,50,11.33375,0.29,3.275,0.08314999999999999,68038.39577858055,-94.68116164585258,0
2.600000000000001,34.792241,135.7004015,93.46089350786947,4,50,11.33375,0.289,3.275,0.08642499999999999,68041.7156168552,-94.68117473973845,0
2.700000000000001,34.792241,135.7004015,93.46089350786947,4,50,11.33375,0.29,3.275,0.08969999999999999,68041.7156168552,-94.68117473973845,0
2.800000000000001,34.792241,135.7004015,93.46089350786947,4,50,11.335,0.289,3.275,0.09297499999999999,68041.7156168552,-94.68117473973845,0
2.9000000000000012,34.7922398,135.7004202,93.46089350786947,4,50,11.335,0.298,3.35,0.096325,68043.36934335224,-94.68118134048298,0
3.0000000000000013,34.7922398,135.7004202,93.46089350786947,4,50,11.33375,0.289,3.275,0.0996,68043.36934335224,-94.68118134048298,0
3.1000000000000014,34.7922398,135.7004202,93.46089350786947,4,50,11.335,0.296,3.35,0.10295,68043.36934335224,-94.68118134048298,0
3.2000000000000015,34.7922398,135.7004202,93.46089350786947,4,50,11.33375,0.291,3.325,0.106275,68043.36934335224,-94.68118134048298,0
3.3000000000000016,34.7922373,135.7004574,93.4756945278009,4,50,11.33375,0.294,3.325,0.10959999999999999,68046.66339963363,-94.69599531688097,0
3.4000000000000017,34.7922373,135.7004574,93.4756945278009,4,50,11.335,0.299,3.4,0.11299999999999999,68046.66339963363,-94.69599531688097,0
3.5000000000000018,34.7922373,135.7004574,93.4756945278009,4,50,11.335,0.289,3.275,0.11627499999999999,68046.66339963363,-94.69599531688097,0
3.600000000000002,34.7922349,135.7004949,93.4797038488437,4,50,11.335,0.286,3.225,0.1195,68049.97947382458,-94.70001788230759,0
3.700000000000002,34.7922349,135.7004949,93.4797038488437,4,50,11.335,0.286,3.225,0.122725,68049.97947382458,-94.70001788230759,0
3.800000000000002,34.7922349,135.7004949,93.4797038488437,4,50,11.33625,0.29,3.325,0.12605,68049.97947382458,-94.70001788230759,0
3.900000000000002,34.7922349,135.7004949,93.4797038488437,4,50,11.3325,0.293,3.325,0.129375,68049.97947382458,-94.70001788230759,0
4.000000000000002,34.7922349,135.7004949,93.4797038488437,4,50,11.3325,0.288,3.275,0.13265,68049.97947382458,-94.70001788230759,0
4.100000000000001,34.7922349,135.7004949,93.4797038488437,4,50,11.335,0.294,3.325,0.13597499999999998,68049.97947382458,-94.70001788230759,0
4.200000000000001,34.7922349,135.7004949,93.4797038488437,4,50,11.33375,0.29,3.275,0.13924999999999998,68049.97947382458,-94.70001788230759,0
4.300000000000001,34.7922312,135.7005504,93.48087864138094,4,50,11.33375,0.293,3.325,0.14257499999999998,68054.89290104929,-94.70121204663806,0
4.4,34.7922312,135.7005504,93.48087864138094,4,50,11.335,0.299,3.4,0.14597499999999997,68054.89290104929,-94.70121204663806,0
4.5,34.7922312,135.7005504,93.48087864138094,4,50,11.3325,0.291,3.325,0.14929999999999996,68054.89290104929,-94.70121204663806,0
4.6,34.7922288,135.7005876,93.48030490549066,4,50,11.335,0.295,3.35,0.15264999999999995,68058.18320500468,-94.70065141646391,0
4.699999999999999,34.7922288,135.7005876,93.48030490549066,4,50,11.33375,0.294,3.325,0.15597499999999995,68058.18320500468,-94.70065141646391,0
4.799999999999999,34.7922288,135.7005876,93.48030490549066,4,50,11.33375,0.296,3.35,0.15932499999999994,68058.18320500468,-94.70065141646391,0
4.899999999999999,34.7922276,135.7006061,93.47419871637267,4,50,11.335,0.309,3.275,0.16259999999999994,68059.8197613073,-94.69455173457932,0
4.999999999999998,34.7922276,135.7006061,93.47419871637267,4,50,11.335,0.291,3.325,0.16592499999999993,68059.8197613073,-94.69455173457932,0
