count,latitude,longitude,yaw,cmd,pwm,voltage,current,power,energy,distance,heading_diff,waypoint_num
0.1,34.8102468,135.5621937,38.14702657115517,1,50,11.3075,0.268,3.025,0.003025,55525.95231539689,-36.18860633287767,0
0.2,34.8102468,135.5621937,38.14702657115517,1,50,11.305,0.258,2.9,0.005925,55525.95231539689,-36.18860633287767,0
0.30000000000000004,34.8102465,135.562194,38.14702657115517,1,50,11.30875,0.271,3.075,0.009,55525.99039060309,-36.188605966391535,0
0.4,34.8102465,135.562194,38.14702657115517,1,50,11.3075,0.264,3.075,0.012074999999999999,55525.99039060309,-36.188605966391535,0
0.5,34.8102465,135.562194,38.14702657115517,1,50,11.31,0.279,3.15,0.015224999999999999,55525.99039060309,-36.188605966391535,0
0.6,34.8102462,135.5621941,38.14176049530509,1,50,11.30625,0.286,3.225,0.018449999999999998,55526.01155168684,-36.18333939785043,0
0.7,34.8102462,135.5621941,38.14176049530509,1,50,11.30625,0.294,3.325,0.021775,55526.01155168684,-36.18333939785043,0
0.7999999999999999,34.8102462,135.5621941,38.14176049530509,1,50,11.30625,0.264,3.0,0.024775,55526.01155168684,-36.18333939785043,0
0.8999999999999999,34.8102462,135.5621941,38.14176049530509,1,50,11.305,0.245,2.95,0.027725,55526.01155168684,-36.18333939785043,0
0.9999999999999999,34.810246,135.5621939,38.131969419129874,1,50,11.30625,0.265,3.0,0.030725,55526.00310691832,-36.1735478249406,0
1.0999999999999999,34.810246,135.5621939,38.131969419129874,1,50,11.3075,0.264,3.0,0.033725,55526.00310691832,-36.1735478249406,0
1.2,34.810246,135.5621939,38.131969419129874,1,50,11.305,0.26,2.95,0.036675,55526.00310691832,-36.1735478249406,0
1.3,34.8102458,135.5621938,38.13147081532047,1,50,11.3075,0.26,2.95,0.039625,55526.00311922106,-36.17304878749931,0
1.4000000000000001,34.8102458,135.5621938,38.13147081532047,1,50,11.30625,0.274,3.125,0.04275,55526.00311922106,-36.17304878749931,0
1.5000000000000002,34.8102458,135.5621938,38.13147081532047,1,50,11.3075,0.276,3.125,0.045875000000000006,55526.00311922106,-36.17304878749931,0
1.6000000000000003,34.8102457,135.5621936,38.13147081532047,1,50,11.305,0.264,3.0,0.04887500000000001,55525.99043978818,-36.173048476029024,0
1.7000000000000004,34.8102457,135.5621936,38.13147081532047,1,50,11.30625,0.266,3.0,0.05187500000000001,55525.99043978818,-36.173048476029024,0
1.8000000000000005,34.8102457,135.5621936,38.13147081532047,1,50,11.30625,0.276,3.125,0.055000000000000014,55525.99043978818,-36.173048476029024,0
1.9000000000000006,34.8102457,135.5621936,38.13147081532047,1,50,11.30875,0.266,3.0,0.05800000000000002,55525.99043978818,-36.173048476029024,0
2.0000000000000004,34.8102454,135.5621934,38.126406230050904,1,50,11.30375,0.273,3.075,0.06107500000000002,55525.986229747876,-36.16798320876001,0
2.1000000000000005,34.8102454,135.5621934,38.126406230050904,1,50,11.30625,0.275,3.125,0.06420000000000002,55525.986229747876,-36.16798320876001,0
2.2000000000000006,34.8102454,135.5621934,38.126406230050904,1,50,11.305,0.27,3.0,0.06720000000000002,55525.986229747876,-36.16798320876001,0
