count,latitude,longitude,yaw,cmd,pwm,voltage,current,power,energy,distance,heading_diff,waypoint_num
0.1,34.810261,135.5623298,-4.786984183580334,1,50,11.30125,0.27,3.025,0.003025,26.86871530543036,7.288913015850835,0
0.2,34.810261,135.5623298,-4.786984183580334,1,50,11.3,0.264,3.0,0.006025,26.86871530543036,7.288913015850835,0
0.30000000000000004,34.8102603,135.5623295,-4.783125126699277,1,50,11.3025,0.269,3.025,0.009049999999999999,26.91457168322883,7.287594881123013,0
0.4,34.8102603,135.5623295,-4.783125126699277,1,50,11.3,0.278,3.15,0.012199999999999999,26.91457168322883,7.287594881123013,0
0.5,34.8102603,135.5623295,-4.783125126699277,1,50,11.3025,0.265,3.0,0.015199999999999998,26.91457168322883,7.287594881123013,0
0.6,34.8102595,135.5623289,-4.7835319498417155,1,50,11.3,0.26,2.95,0.01815,26.953215421197918,7.291596047287253,0
0.7,34.8102595,135.5623289,-4.7835319498417155,1,50,11.3025,0.261,2.95,0.0211,26.953215421197918,7.291596047287253,0
0.7999999999999999,34.8102595,135.5623289,-4.7835319498417155,1,50,11.30125,0.274,3.125,0.024225,26.953215421197918,7.291596047287253,0
0.8999999999999999,34.8102595,135.5623289,-4.7816860912185195,1,50,11.29875,0.283,3.2,0.027425,26.953215421197918,7.289750188664057,0
0.9999999999999999,34.810259,135.5623286,-4.774038840669045,1,50,11.29875,0.279,3.15,0.030575,26.981607232734216,7.284139386322824,0
1.0999999999999999,34.810259,135.5623286,-4.774038840669045,1,50,11.30125,0.263,3.0,0.033575,26.981607232734216,7.284139386322824,0
1.2,34.810259,135.5623286,-4.774038840669045,1,50,11.3,0.26,2.95,0.036525,26.981607232734216,7.284139386322824,0
1.3,34.8102582,135.5623282,-4.774716310057345,1,50,11.30125,0.268,3.025,0.03955,27.031582332840163,7.287847736726926,0
1.4000000000000001,34.8102582,135.5623282,-4.774716310057345,1,50,11.30125,0.256,2.9,0.04245,27.031582332840163,7.287847736726926,0
1.5000000000000002,34.8102582,135.5623282,-4.774716310057345,1,50,11.30125,0.275,3.125,0.045575000000000004,27.031582332840163,7.287847736726926,0
1.6000000000000003,34.8102574,135.5623277,-4.785602350933876,1,50,11.3,0.265,3.0,0.04857500000000001,27.076433760809437,7.302026510772267,0
